species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Enterovirus A	A	NULL	NULL		NULL	BAN00-10406	AY697461	Complete genome	enterovirus A91	EV-A91	NULL	16	202201983	vertebrates	ssRNA(+)	11797
Enterovirus A	A	NULL	NULL		NULL	USA/GA99/RJg-7	EF667344	Complete genome	enterovirus A92	EV-A92	NULL	17	202201983	vertebrates	ssRNA(+)	11798
Enterovirus A	A	NULL	NULL	NC_030454	NULL	V13-0285/IND/2013	KU355876	Complete genome	enterovirus A114	EV-A114	NULL	18	202201983	vertebrates	ssRNA(+)	11799
Enterovirus A	A	NULL	NULL		NULL	hu/09C13CMR (Cameroon)	KC787153	Partial genome	enterovirus A119	EV-A119	NULL	19	202201983	vertebrates	ssRNA(+)	11800
Enterovirus A	A	NULL	NULL		NULL	MAD-2741-11 (Madagascar)	LK021688	Complete genome	enterovirus A120	EV-A120	NULL	20	202201983	vertebrates	ssRNA(+)	11801
Enterovirus A	A	NULL	NULL		NULL	V13-0682/IND/2013	KU355877	Complete genome	enterovirus A121	EV-A121	NULL	21	202201983	vertebrates	ssRNA(+)	11802
Enterovirus A	A	NULL	NULL		NULL	M19s	AF326754	Complete genome	enterovirus A122; simian virus 19	EV-A122	NULL	22	202201983	vertebrates	ssRNA(+)	11803
Enterovirus A	A	NULL	NULL		NULL	OM112t	AF326761	Complete genome	enterovirus A123; simian virus 43	EV-A123	NULL	23	202201983	vertebrates	ssRNA(+)	11804
Enterovirus A	A	NULL	NULL		NULL	OM22	AF326764	Complete genome	enterovirus A124; simian virus 46	EV-A124	NULL	24	202201983	vertebrates	ssRNA(+)	11805
Enterovirus A	A	NULL	NULL		NULL	A13	AF326750	Complete genome	enterovirus A125; baboon enterovirus A13	EV-A125	NULL	25	202201983	vertebrates	ssRNA(+)	11806
Enterovirus B	A	NULL	NULL	NC_001472	NULL	Japan	M16560	Complete genome	coxsackievirus B1	CVB1	NULL	2	202201984	vertebrates	ssRNA(+)	11807
Enterovirus B	A	NULL	NULL		NULL	Ohio-1 (Ohio/US/47)	AF081485	Complete genome	coxsackievirus B2	CVB2	NULL	3	202201984	vertebrates	ssRNA(+)	11808
Enterovirus B	A	NULL	NULL		NULL	JVB (New York/US/51) (Benschoten)	X05690	Complete genome	coxsackievirus B4	CVB4	NULL	4	202201984	vertebrates	ssRNA(+)	11809
Enterovirus B	A	NULL	NULL		NULL	Faulkner (Kentucky/US/52)	AF114383	Complete genome	coxsackievirus B5	CVB5	NULL	5	202201984	vertebrates	ssRNA(+)	11810
Enterovirus B	A	NULL	NULL		NULL	Schmitt (Philippines/53) (1-15-21)	AF039205	Complete genome	coxsackievirus B6	CVB6	NULL	6	202201984	vertebrates	ssRNA(+)	11811
Enterovirus B	A	NULL	NULL		NULL	Griggs	D00627	Complete genome	coxsackievirus A9	CVA9	NULL	7	202201984	vertebrates	ssRNA(+)	11812
Enterovirus B	A	NULL	NULL		NULL	Farouk (Egypt/51)	AF029859	Complete genome	echovirus 1	E1	NULL	8	202201984	vertebrates	ssRNA(+)	11813
Enterovirus B	A	NULL	NULL		NULL	Bryson (Ohio)	AF250874	Partial genome	echovirus 1; echovirus 8	E1	NULL	9	202201984	vertebrates	ssRNA(+)	11814
Enterovirus B	A	NULL	NULL		NULL	Cornelis (Connecticut/US/51)	AY302545	Complete genome	echovirus 2	E2	NULL	10	202201984	vertebrates	ssRNA(+)	11815
Enterovirus B	A	NULL	NULL		NULL	Morrisey (Connecticut/US/51)	AY302553	Complete genome	echovirus 3	E3	NULL	11	202201984	vertebrates	ssRNA(+)	11816
Enterovirus B	A	NULL	NULL		NULL	Pesacek (Connecticut/US/51)	AY302557	Complete genome	echovirus 4	E4	NULL	12	202201984	vertebrates	ssRNA(+)	11817
Enterovirus B	A	NULL	NULL		NULL	Noyce (Maine/54)	AF083069	Complete genome	echovirus 5	E5	NULL	13	202201984	vertebrates	ssRNA(+)	11818
Enterovirus B	A	NULL	NULL		NULL	D'Amori (Rhode Island/55)	AY302558	Complete genome	echovirus 6	E6	NULL	14	202201984	vertebrates	ssRNA(+)	11819
Enterovirus B	A	NULL	NULL		NULL	Wallace (Ohio)	AY302559	Complete genome	echovirus 7	E7	NULL	15	202201984	vertebrates	ssRNA(+)	11820
Enterovirus B	A	NULL	NULL		NULL	Hill (Ohio/US/53)	X84981	Complete genome	echovirus 9	E9	NULL	16	202201984	vertebrates	ssRNA(+)	11821
Enterovirus B	A	NULL	NULL		NULL	Gregory (Ohio)	X80059	Complete genome	echovirus 11	E11	NULL	17	202201984	vertebrates	ssRNA(+)	11822
Enterovirus B	A	NULL	NULL		NULL	Travis (Philippines/53)	X79047	Complete genome	echovirus 12	E12	NULL	18	202201984	vertebrates	ssRNA(+)	11823
Enterovirus B	A	NULL	NULL		NULL	Del Carmen (Philippines/53)	AY302539	Complete genome	echovirus 13	E13	NULL	19	202201984	vertebrates	ssRNA(+)	11824
Enterovirus B	A	NULL	NULL		NULL	Tow (Rhode Island/54)	AY302540	Complete genome	echovirus 14	E14	NULL	20	202201984	vertebrates	ssRNA(+)	11825
Enterovirus B	A	NULL	NULL		NULL	Ch 96-51 (Charleston) (West Virginia/51)	AY302541	Complete genome	echovirus 15	E15	NULL	21	202201984	vertebrates	ssRNA(+)	11826
Enterovirus B	A	NULL	NULL		NULL	Harrington (Massachusetts/51)	AY302542	Complete genome	echovirus 16	E16	NULL	22	202201984	vertebrates	ssRNA(+)	11827
Enterovirus B	A	NULL	NULL		NULL	CHHE-29 (Mexico City)	AY302543	Complete genome	echovirus 17	E17	NULL	23	202201984	vertebrates	ssRNA(+)	11828
Enterovirus B	A	NULL	NULL		NULL	Metcalf (Ohio)	AF317694	Complete genome	echovirus 18	E18	NULL	24	202201984	vertebrates	ssRNA(+)	11829
Enterovirus B	A	NULL	NULL		NULL	Burke (Ohio)	AY302544	Complete genome	echovirus 19	E19	NULL	25	202201984	vertebrates	ssRNA(+)	11830
Enterovirus B	A	NULL	NULL		NULL	JV-1 (Washington DC/55)	AY302546	Complete genome	echovirus 20	E20	NULL	26	202201984	vertebrates	ssRNA(+)	11831
Enterovirus B	A	NULL	NULL		NULL	Farina (E26D) (Massachusetts/50)	AY302547	Complete genome	echovirus 21	E21	NULL	27	202201984	vertebrates	ssRNA(+)	11832
Enterovirus B	A	NULL	NULL		NULL	DeCamp (Ohio/56)	AY302548	Complete genome	echovirus 24	E24	NULL	28	202201984	vertebrates	ssRNA(+)	11833
Enterovirus B	A	NULL	NULL		NULL	JV-4 (Washington DC/57)	AY302549	Complete genome	echovirus 25	E25	NULL	29	202201984	vertebrates	ssRNA(+)	11834
Enterovirus B	A	NULL	NULL		NULL	Coronel (11-3-6) (Philippines/53)	AY302550	Complete genome	echovirus 26	E26	NULL	30	202201984	vertebrates	ssRNA(+)	11835
Enterovirus B	A	NULL	NULL		NULL	Bacon (1-36-4) (Philippines/53)	AY302551	Complete genome	echovirus 27	E27	NULL	31	202201984	vertebrates	ssRNA(+)	11836
Enterovirus B	A	NULL	NULL		NULL	JV-10 (Washington DC/55)	AY302552	Complete genome	echovirus 29	E29	NULL	32	202201984	vertebrates	ssRNA(+)	11837
Enterovirus B	A	NULL	NULL		NULL	Bastianni (New York/58)	AF162711	Complete genome	echovirus 30	E30	NULL	33	202201984	vertebrates	ssRNA(+)	11838
Enterovirus B	A	NULL	NULL		NULL	Caldwell (Kansas/55)	AY302554	Complete genome	echovirus 31	E31	NULL	34	202201984	vertebrates	ssRNA(+)	11839
Enterovirus B	A	NULL	NULL		NULL	PR-10 (Puerto Rico)	AY302555	Complete genome	echovirus 32	E32	NULL	35	202201984	vertebrates	ssRNA(+)	11840
Enterovirus B	A	NULL	NULL		NULL	Toluca-3 (Mexico/59)	AY302556	Complete genome	echovirus 33	E33	NULL	36	202201984	vertebrates	ssRNA(+)	11841
Enterovirus B	A	NULL	NULL		NULL	Toluca-1 (Mexico/59)	AY302560	Complete genome	enterovirus B69	EV-B69	NULL	37	202201984	vertebrates	ssRNA(+)	11842
Enterovirus B	A	NULL	NULL		NULL	CA55-1988	AF241359	Complete genome	enterovirus B73	EV-B73	NULL	38	202201984	vertebrates	ssRNA(+)	11843
Enterovirus B	A	NULL	NULL		NULL	USA/CA75-10213	AY556057	Complete genome	enterovirus B74	EV-B74	NULL	39	202201984	vertebrates	ssRNA(+)	11844
Enterovirus B	A	NULL	NULL		NULL	USA/OK85-10362	AY556070	Complete genome	enterovirus B75	EV-B75	NULL	40	202201984	vertebrates	ssRNA(+)	11845
Enterovirus B	A	NULL	NULL		NULL	CF496-99	AJ493062	Complete genome	enterovirus B77	EV-B77	NULL	41	202201984	vertebrates	ssRNA(+)	11846
Enterovirus B	A	NULL	NULL		NULL	Agius-W137-126/99	AY208120	Partial genome	enterovirus B78	EV-B78	NULL	42	202201984	vertebrates	ssRNA(+)	11847
Enterovirus B	A	NULL	NULL		NULL	USA/CA79-10384	AY843297	Complete genome	enterovirus B79	EV-B79	NULL	43	202201984	vertebrates	ssRNA(+)	11848
Enterovirus B	A	NULL	NULL		NULL	USA/CA67-10387	AY843298	Complete genome	enterovirus B80	EV-B80	NULL	44	202201984	vertebrates	ssRNA(+)	11849
Enterovirus B	A	NULL	NULL		NULL	USA/CA68-10389	AY843299	Complete genome	enterovirus B81	EV-B81	NULL	45	202201984	vertebrates	ssRNA(+)	11850
Enterovirus B	A	NULL	NULL		NULL	USA/CA64-10390	AY843300	Complete genome	enterovirus B82	EV-B82	NULL	46	202201984	vertebrates	ssRNA(+)	11851
Enterovirus B	A	NULL	NULL		NULL	USA/CA76-10392	AY843301	Complete genome	enterovirus B83	EV-B83	NULL	47	202201984	vertebrates	ssRNA(+)	11852
Enterovirus B	A	NULL	NULL		NULL	CIV2003-10603	DQ902712	Complete genome	enterovirus B84	EV-B84	NULL	48	202201984	vertebrates	ssRNA(+)	11853
Enterovirus B	A	NULL	NULL		NULL	BAN00-10353	AY843303	Complete genome	enterovirus B85	EV-B85	NULL	49	202201984	vertebrates	ssRNA(+)	11854
Enterovirus B	A	NULL	NULL		NULL	BAN00-10354	AY843304	Complete genome	enterovirus B86	EV-B86	NULL	50	202201984	vertebrates	ssRNA(+)	11855
Enterovirus B	A	NULL	NULL		NULL	BAN00-10396	AY843305	Complete genome	enterovirus B87	EV-B87	NULL	51	202201984	vertebrates	ssRNA(+)	11856
Enterovirus B	A	NULL	NULL		NULL	BAN01-10398	AY843306	Complete genome	enterovirus B88	EV-B88	NULL	52	202201984	vertebrates	ssRNA(+)	11857
Enterovirus B	A	NULL	NULL		NULL	38-03 (DR Congo)	KM273013	Partial genome	enterovirus B93	EV-B93	NULL	53	202201984	vertebrates	ssRNA(+)	11858
Enterovirus B	A	NULL	NULL		NULL	BAN99-10355	AY843307	Complete genome	enterovirus B97	EV-B97	NULL	54	202201984	vertebrates	ssRNA(+)	11859
Enterovirus B	A	NULL	NULL		NULL	T92-1499	AB426608	Complete genome	enterovirus B98	EV-B98	NULL	55	202201984	vertebrates	ssRNA(+)	11860
Enterovirus B	A	NULL	NULL		NULL	BAN2000-10500	DQ902713	Complete genome	enterovirus B100	EV-B100	NULL	56	202201984	vertebrates	ssRNA(+)	11861
Enterovirus B	A	NULL	NULL		NULL	CIV03-10361	AY843308	Complete genome	enterovirus B101	EV-B101	NULL	57	202201984	vertebrates	ssRNA(+)	11862
Enterovirus B	A	NULL	NULL		NULL	148/YN/CHN/12 (China/2012)	KF990476	Complete genome	enterovirus B106	EV-B106	NULL	58	202201984	vertebrates	ssRNA(+)	11863
Enterovirus B	A	NULL	NULL		NULL	TN94-0349	AB426609	Complete genome	enterovirus B107	EV-B107	NULL	59	202201984	vertebrates	ssRNA(+)	11864
Enterovirus B	A	NULL	NULL		NULL	LM1861 (chimpanzee/Cameroon/2006)	JF416928; JF416931; JF416934; JF416937	Partial genome	enterovirus B110	EV-B110	NULL	60	202201984	vertebrates	ssRNA(+)	11865
Enterovirus B	A	NULL	NULL		NULL	Q0011/XZ/CHN/2000	KF312882	Complete genome	enterovirus B111	EV-B111	NULL	61	202201984	vertebrates	ssRNA(+)	11866
Enterovirus B	A	NULL	NULL		NULL	GAB130 (chimpanzee/Gabon)	KJ418244	Complete genome	enterovirus B112	EV-B112	NULL	62	202201984	vertebrates	ssRNA(+)	11867
Enterovirus B	A	NULL	NULL		NULL	GAB653 (mandrill/Gabon)	KJ701249	Complete genome	enterovirus B113	EV-B113	NULL	63	202201984	vertebrates	ssRNA(+)	11868
Enterovirus B	A	NULL	NULL		NULL	B165 (vervet monkey)	AF326751	Complete genome	enterovirus B114; simian agent 5	EV-B114	NULL	64	202201984	vertebrates	ssRNA(+)	11869
Enterovirus C	A	NULL	NULL		NULL	Sabin (LSc-2ab)	V01150	Complete genome	poliovirus 1	PV1	NULL	2	202201985	vertebrates	ssRNA(+)	11870
Enterovirus C	A	NULL	NULL		NULL	Lansing (Michigan/37)	M12197	Complete genome	poliovirus 2	PV2	NULL	3	202201985	vertebrates	ssRNA(+)	11871
Enterovirus C	A	NULL	NULL		NULL	Sabin (P712- Ch-2ab)	X00595	Complete genome	poliovirus 2	PV2	NULL	4	202201985	vertebrates	ssRNA(+)	11872
Enterovirus C	A	NULL	NULL		NULL	Leon (California/37)	K01392	Complete genome	poliovirus 3	P-3	NULL	5	202201985	vertebrates	ssRNA(+)	11873
Enterovirus C	A	NULL	NULL		NULL	Sabin (Leon 12a-1-b)	X00925	Complete genome	poliovirus 3	PV3	NULL	6	202201985	vertebrates	ssRNA(+)	11874
Enterovirus C	A	NULL	NULL		NULL	T.T. (Tompkins) (Coxsackie/NY/47)	AF499635	Complete genome	coxsackievirus A1	CVA-1	NULL	7	202201985	vertebrates	ssRNA(+)	11875
Enterovirus C	A	NULL	NULL		NULL	Belgium 1 (Belgium/51)	AF499636	Complete genome	coxsackievirus A11	CVA-11	NULL	8	202201985	vertebrates	ssRNA(+)	11876
Enterovirus C	A	NULL	NULL		NULL	Flores (Mexico/52)	AF499637	Complete genome	coxsackievirus A13	CVA-13	NULL	9	202201985	vertebrates	ssRNA(+)	11877
Enterovirus C	A	NULL	NULL		NULL	G-13 (South Africa/50)	AF499640	Complete genome	coxsackievirus A13; coxsackievirus A18	CVA-13	NULL	10	202201985	vertebrates	ssRNA(+)	11878
Enterovirus C	A	NULL	NULL		NULL	G12 (South Africa/51	AF499639	Complete genome	coxsackievirus A17	CVA-17	NULL	11	202201985	vertebrates	ssRNA(+)	11879
Enterovirus C	A	NULL	NULL		NULL	NIH-8663 (Dohi) (Japan/52)	AF499641	Complete genome	coxsackievirus A19	CVA-19	NULL	12	202201985	vertebrates	ssRNA(+)	11880
Enterovirus C	A	NULL	NULL		NULL	IH-35 (New York/55)	AF499642	Complete genome	coxsackievirus A20	CVA-20	NULL	13	202201985	vertebrates	ssRNA(+)	11881
Enterovirus C	A	NULL	NULL		NULL	Kuykendall (California/52)	AF546702	Complete genome	coxsackievirus A21	CVA-21	NULL	14	202201985	vertebrates	ssRNA(+)	11882
Enterovirus C	A	NULL	NULL		NULL	Chulman (New York/55)	AF499643	Complete genome	coxsackievirus A22	CVA-22	NULL	15	202201985	vertebrates	ssRNA(+)	11883
Enterovirus C	A	NULL	NULL		NULL	Joseph	EF026081	Complete genome	coxsackievirus A24	CVA-24	NULL	16	202201985	vertebrates	ssRNA(+)	11884
Enterovirus C	A	NULL	NULL		NULL	T08-083/Chad/2008	JX417822	Partial genome	enterovirus C95	EV-C95	NULL	17	202201985	vertebrates	ssRNA(+)	11885
Enterovirus C	A	NULL	NULL		NULL	BAN00-10499	EF015886	Complete genome	enterovirus C96	EV-C96	NULL	18	202201985	vertebrates	ssRNA(+)	11886
Enterovirus C	A	NULL	NULL		NULL	USA-GA84-10636	EF555644	Complete genome	enterovirus C99	EV-C99	NULL	19	202201985	vertebrates	ssRNA(+)	11887
Enterovirus C	A	NULL	NULL		NULL	BAN99-10424	EF555645	Complete genome	enterovirus C102	EV-C102	NULL	20	202201985	vertebrates	ssRNA(+)	11888
Enterovirus C	A	NULL	NULL		NULL	CL-1231094 FL	EU840733	Partial genome	enterovirus C104	EV-C104	NULL	21	202201985	vertebrates	ssRNA(+)	11889
Enterovirus C	A	NULL	NULL		NULL	PER153 (Peru/2010)	JX393302	Complete genome	enterovirus C105	EV-C105	NULL	22	202201985	vertebrates	ssRNA(+)	11890
Enterovirus C	A	NULL	NULL		NULL	NICA08-4327	GQ865517	Complete genome	enterovirus C109	EV-C109	NULL	23	202201985	vertebrates	ssRNA(+)	11891
Enterovirus C	A	NULL	NULL		NULL	BBD-48/Bangladesh/2009	KC344833	Complete genome	enterovirus C113	EV-C113	NULL	24	202201985	vertebrates	ssRNA(+)	11892
Enterovirus C	A	NULL	NULL		NULL	126/Russia/2010	JX514942	Complete genome	enterovirus C116	EV-C116	NULL	25	202201985	vertebrates	ssRNA(+)	11893
Enterovirus C	A	NULL	NULL		NULL	LIT22/Vilnius (Lithuania/2011)	JX262382	Complete genome	enterovirus C117	EV-C117	NULL	26	202201985	vertebrates	ssRNA(+)	11894
Enterovirus C	A	NULL	NULL		NULL	ISR10 (Israel/2011)	JX961708	Complete genome	enterovirus C118	EV-C118	NULL	27	202201985	vertebrates	ssRNA(+)	11895
Enterovirus D	A	NULL	NULL		NULL	F02-3607-Corn	AY355268	Partial genome	enterovirus D68; human rhinovirus 87	EV-D68	NULL	2	202201986	vertebrates	ssRNA(+)	11896
Enterovirus D	A	NULL	NULL	NC_001430	NULL	J670/71 (Japan/71)	D00820	Complete genome	enterovirus D70	EV-D70	NULL	3	202201986	vertebrates	ssRNA(+)	11897
Enterovirus D	A	NULL	NULL		NULL	E210 (Egypt)	DQ916376	Complete genome	enterovirus D94	EV-D94	NULL	4	202201986	vertebrates	ssRNA(+)	11898
Enterovirus D	A	NULL	NULL		NULL	KK2640 (chimpanzee/Cameroon/2006)	JF416929; JF416932; JF416935; JF416938	Partial genome	enterovirus D111	EV-D111	NULL	5	202201986	vertebrates	ssRNA(+)	11899
Enterovirus D	A	NULL	NULL		NULL	MB6201 (gorilla/Cameroon)	KF040080	Partial genome	enterovirus D120	EV-D120	NULL	6	202201986	vertebrates	ssRNA(+)	11900
Enterovirus E	A	NULL	NULL		NULL	PS42 (ATCC VR-758)	DQ092792	Complete genome	enterovirus E2	EV-E2	NULL	2	202201987	vertebrates	ssRNA(+)	11901
Enterovirus E	A	NULL	NULL		NULL	D 14/3/96 (Germany/1996)	DQ092786	Partial genome	enterovirus E3	EV-E3	NULL	3	202201987	vertebrates	ssRNA(+)	11902
Enterovirus E	A	NULL	NULL		NULL	PAK-NIH-21E5 (sewage/Karachi/2009)	JQ690748; JQ690741	Partial genome	enterovirus E4	EV-E4	NULL	4	202201987	vertebrates	ssRNA(+)	11903
Enterovirus E	A	NULL	NULL		NULL	MexKSU/5 (Mexico/2015)	KU172420	Complete genome	enterovirus E5	EV-E5	NULL	5	202201987	vertebrates	ssRNA(+)	11904
Enterovirus F	A	NULL	NULL		NULL	PS89	DQ092795	Complete genome	enterovirus F2	EV-F2	NULL	2	202201988	vertebrates	ssRNA(+)	11905
Enterovirus F	A	NULL	NULL		NULL	PS87/Belfast (ATCC VR-774)	DQ092794	Complete genome	enterovirus F3	EV-F3	NULL	3	202201988	vertebrates	ssRNA(+)	11906
Enterovirus F	A	NULL	NULL	NC_008714	NULL	W1 (brushtail possum/New Zealand)	AY462106	Complete genome	enterovirus F4	EV-F4	NULL	4	202201988	vertebrates	ssRNA(+)	11907
Enterovirus F	A	NULL	NULL		NULL	M80 (Norfolk/England/1960)		No entry in Genbank	enterovirus F5	EV-F5	NULL	5	202201988	vertebrates	ssRNA(+)	11908
Enterovirus F	A	NULL	NULL		NULL	T11f (Great Britain/1960)		No entry in Genbank	enterovirus F6	EV-F6	NULL	6	202201988	vertebrates	ssRNA(+)	11909
Enterovirus F	A	NULL	NULL	NC_033695	NULL	AN12/Bos Taurus/JPN/2014	LC038188	Complete genome	enterovirus F7	EV-F7	NULL	7	202201988	vertebrates	ssRNA(+)	11910
Enterovirus G	A	NULL	NULL		NULL	LP54 (England/75)	AF363455	Complete genome	enterovirus G2; formerly enterovirus 10	EV-G2	NULL	2	202201989	vertebrates	ssRNA(+)	11911
Enterovirus G	A	NULL	NULL		NULL	sw/K23/2008/HUN	HQ702854	Complete genome	enterovirus G3	EV-G3	NULL	3	202201989	vertebrates	ssRNA(+)	11912
Enterovirus G	A	NULL	NULL		NULL	wild boar/WBD/2011/HUN	JN807387	Complete genome	enterovirus G4	EV-G4	NULL	4	202201989	vertebrates	ssRNA(+)	11913
Enterovirus G	A	NULL	NULL		NULL	Ovine/TB4-OEV/2009/HUN	JQ277724	Complete genome	enterovirus G5	EV-G5	NULL	5	202201989	vertebrates	ssRNA(+)	11914
Enterovirus G	A	NULL	NULL		NULL	sw/2009/KOR	JQ818253	Complete genome	enterovirus G6	EV-G6	NULL	6	202201989	vertebrates	ssRNA(+)	11915
Enterovirus G	A	NULL	NULL		NULL	ovine/990/UK-NI	MG958646	Complete genome	enterovirus G7	EV-G7	NULL	7	202201989	vertebrates	ssRNA(+)	11916
Enterovirus G	A	NULL	NULL		NULL	sw/714418/CaoLanh_VN/2012-02-21	KT265911	Complete genome	enterovirus G8	EV-G8	NULL	8	202201989	vertebrates	ssRNA(+)	11917
Enterovirus G	A	NULL	NULL		NULL	734087/ThanBinh_VN/2012-03-20	KT265961	Complete genome	enterovirus G9	EV-G9	NULL	9	202201989	vertebrates	ssRNA(+)	11918
Enterovirus G	A	NULL	NULL		NULL	sw/PoEnV-BEL-12R021	KP982873	Complete genome	enterovirus G10	EV-G10	NULL	10	202201989	vertebrates	ssRNA(+)	11919
Enterovirus G	A	NULL	NULL		NULL	sw/744257/2012/Vietnam	KJ156451	Partial genome	enterovirus G11	EV-G11	NULL	11	202201989	vertebrates	ssRNA(+)	11920
Enterovirus G	A	NULL	NULL		NULL	sw/714222/CaoLanh/VN/2012-02-16	KT265900	Partial genome	enterovirus G12	EV-G12	NULL	12	202201989	vertebrates	ssRNA(+)	11921
Enterovirus G	A	NULL	NULL		NULL	sw/714270/CaoLanh/VN/2012-02-16	KT265903	Partial genome	enterovirus G13	EV-G13	NULL	13	202201989	vertebrates	ssRNA(+)	11922
Enterovirus G	A	NULL	NULL		NULL	sw/714405/CaoLanh/VN/2012-02-21	KT265909	Partial genome	enterovirus G14	EV-G14	NULL	14	202201989	vertebrates	ssRNA(+)	11923
Enterovirus G	A	NULL	NULL		NULL	sw/724307/CaoLanh/VN/2012-03-14	KT265941	Partial genome	enterovirus G15	EV-G15	NULL	15	202201989	vertebrates	ssRNA(+)	11924
Enterovirus G	A	NULL	NULL		NULL	wild boar/BS14-17H2/DakLak_VN/2014	KT266010	Partial genome	enterovirus G16	EV-G16	NULL	16	202201989	vertebrates	ssRNA(+)	11925
Enterovirus G	A	NULL	NULL		NULL	sw/08/NC_USA/2015	KY761948	Complete genome	enterovirus G17	EV-G17	NULL	17	202201989	vertebrates	ssRNA(+)	11926
Enterovirus G	A	NULL	NULL		NULL	sw/GER/F26-2/23-12-2013	MF113370	Partial genome	enterovirus G18	EV-G18	NULL	18	202201989	vertebrates	ssRNA(+)	11927
Enterovirus G	A	NULL	NULL		NULL	sw/Ger/F8-2/04-02-2013	MF113372	Partial genome	enterovirus G19	EV-G19	NULL	19	202201989	vertebrates	ssRNA(+)	11928
Enterovirus G	A	NULL	NULL	NC_034267	NULL	goat/JL14/CHA/2014	KU297674	Complete genome	enterovirus G20	EV-G20	NULL	20	202201989	vertebrates	ssRNA(+)	11929
Enterovirus I	A	NULL	NULL		NULL	20CC	KP345888	Complete genome	enterovirus I2; dromedary camel enterovirus 2	EV-I2	NULL	2	202201991	vertebrates	ssRNA(+)	11930
Enterovirus J	A	NULL	NULL		NULL	USA/GA99-POo-1	FJ007373	Complete genome	enterovirus J103	EV-J103	NULL	2	202201992	vertebrates	ssRNA(+)	11931
Enterovirus J	A	NULL	NULL		NULL	N125	AF414372	Complete genome	enterovirus J108	EV-J108	NULL	3	202201992	vertebrates	ssRNA(+)	11932
Enterovirus J	A	NULL	NULL		NULL	BAN/2008/17920	JX537981	Partial genome	enterovirus J112	EV-J112	NULL	4	202201992	vertebrates	ssRNA(+)	11933
Enterovirus J	A	NULL	NULL		NULL	BAN/2008/711221	JX537991	Partial genome	enterovirus J115	EV-J115	NULL	5	202201992	vertebrates	ssRNA(+)	11934
Enterovirus J	A	NULL	NULL		NULL	CPZ_CHE20	KF541639; KF648606	Partial genome	enterovirus J121	EV-J121	NULL	6	202201992	vertebrates	ssRNA(+)	11935
Enterovirus K	A	NULL	NULL		NULL	Rodent/Mc/PicoV/Tibet2015	KX156159	Coding-complete genome	enterovirus K2	EV-K2	NULL	2	202205596	vertebrates	ssRNA(+)	11936
Rhinovirus A	A	NULL	NULL		NULL	B632	D00239	Complete genome	rhinovirus A1B	RV-A1B	NULL	2	202201993	vertebrates	ssRNA(+)	11937
Rhinovirus A	A	NULL	NULL		NULL	HGP	X02316	Complete genome	rhinovirus A2	RV-A2	NULL	3	202201993	vertebrates	ssRNA(+)	11938
Rhinovirus A	A	NULL	NULL		NULL	68CV11	DQ473503	Complete genome	rhinovirus A7	RV-A7	NULL	4	202201993	vertebrates	ssRNA(+)	11939
Rhinovirus A	A	NULL	NULL		NULL	MRH-CV12	FJ445113	Complete genome	rhinovirus A8	RV-A8	NULL	5	202201993	vertebrates	ssRNA(+)	11940
Rhinovirus A	A	NULL	NULL		NULL	211-CV13-ATCC VR489	FJ445177	Complete genome	rhinovirus A9	RV-A9	NULL	6	202201993	vertebrates	ssRNA(+)	11941
Rhinovirus A	A	NULL	NULL		NULL	204-CV14	DQ473498	Complete genome	rhinovirus A10	RV-A10	NULL	7	202201993	vertebrates	ssRNA(+)	11942
Rhinovirus A	A	NULL	NULL		NULL	1-CV15	EF173414	Complete genome	rhinovirus A11	RV-A11	NULL	8	202201993	vertebrates	ssRNA(+)	11943
Rhinovirus A	A	NULL	NULL		NULL	181-CV16	EF173415	Complete genome	rhinovirus A12	RV-A12	NULL	9	202201993	vertebrates	ssRNA(+)	11944
Rhinovirus A	A	NULL	NULL		NULL	353 (South Carolina/59)	FJ445116	Complete genome	rhinovirus A13	RV-A13	NULL	10	202201993	vertebrates	ssRNA(+)	11945
Rhinovirus A	A	NULL	NULL		NULL	1734 (South Carolina/60)	DQ473493	Complete genome	rhinovirus A15	RV-A15	NULL	11	202201993	vertebrates	ssRNA(+)	11946
Rhinovirus A	A	NULL	NULL		NULL	11757 (Washington DC/60)	L24917	Complete genome	rhinovirus A16	RV-A16	NULL	12	202201993	vertebrates	ssRNA(+)	11947
Rhinovirus A	A	NULL	NULL		NULL	5986-CV17	FJ445118	Complete genome	rhinovirus A18	RV-A18	NULL	13	202201993	vertebrates	ssRNA(+)	11948
Rhinovirus A	A	NULL	NULL		NULL	ATCC VR-1129	FJ445119	Complete genome	rhinovirus A19	RV-A19	NULL	14	202201993	vertebrates	ssRNA(+)	11949
Rhinovirus A	A	NULL	NULL		NULL	ATCC VR-1130	FJ445120	Complete genome	rhinovirus A20	RV-A20	NULL	15	202201993	vertebrates	ssRNA(+)	11950
Rhinovirus A	A	NULL	NULL		NULL	ATCC VR-1131	FJ445121	Complete genome	rhinovirus A21	RV-A21	NULL	16	202201993	vertebrates	ssRNA(+)	11951
